Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AR|367	124.596737825214	7.25662940799968	0.16359327246832	44.357749548686	0	0
CDSN|1041	326.646808017018	-3.77770313413297	0.269492748443015	-14.0178285165687	1.21268717226885e-44	1.05479530243945e-40
PI3|5266	12023.7257802763	-5.02878661715396	0.382059065467584	-13.1623276913989	1.44562573732585e-39	8.38270177550685e-36
SAA1|6288	1694.7779705923	-4.33641787394008	0.341585341175001	-12.6949764853008	6.30488830476591e-37	2.74199592374269e-33
SH2D5|400745	118.700855718556	-3.37207085489344	0.266009768125725	-12.6764925914288	7.98245905588467e-37	2.77725715472339e-33
KRT81|3887	334.880555614749	-3.54702990604662	0.291207773525721	-12.1804094138762	3.95292538262695e-34	1.14608483260297e-30
RHOD|29984	2135.35754347149	-1.95689382755724	0.161479343275567	-12.1185396711564	8.42468756749607e-34	2.09365521320231e-30
MT2A|4502	13708.9780271094	-2.7205172479278	0.225426745156387	-12.068298488897	1.55312407884261e-33	3.37726830944325e-30
KRT14|3861	70226.6396150373	-4.53475674738631	0.380216381619862	-11.9267789779771	8.58306959467902e-33	1.65901198521151e-29
TM4SF19|116211	191.173691099687	-3.31386721196157	0.284750940487915	-11.6377744223893	2.64836286030232e-31	4.60709203178192e-28
CACNB4|785	89.7847832016191	2.45636036319921	0.211300674604504	11.624952773089	3.07763527776522e-31	4.86714029927308e-28
RRAD|6236	1028.22064970893	-3.00980122785542	0.262117874598708	-11.4826248780756	1.61307732998623e-30	2.3384244360367e-27
MT1L|4500	172.793789048783	-3.18437995412385	0.277911213698024	-11.4582636366159	2.13757221960787e-30	2.86040048709988e-27
CDA|978	517.30316672374	-2.75088984124697	0.240997728989889	-11.4145882319181	3.53574467045954e-30	4.39341530623672e-27
ATP7A|538	840.040606176356	0.932809243597322	0.0818565516920986	11.3956577001443	4.39498541205575e-30	5.09701108187478e-27
PIK3R1|5295	2406.95322700524	1.3179102336186	0.116675246127294	11.2955427767492	1.38048533056501e-29	1.50093267565681e-26
VSIG8|391123	24.9102766585005	-3.17747102156055	0.28581959670251	-11.1170509587828	1.03641364555761e-28	1.06055598694825e-25
MARCH4|57574	60.1894890438495	-3.15272973508381	0.283962308323851	-11.1026345492593	1.21799709221383e-28	1.17712652311954e-25
CDC25B|994	4789.69129818627	-1.52026243036863	0.137049930155214	-11.0927632626072	1.36020027192631e-28	1.24537073318053e-25
SAA2|6289	651.719236202048	-3.80421449697322	0.343138686311753	-11.0865217147709	1.45849124382625e-28	1.26859568388007e-25
PDZK1|5174	75.6945216245708	-2.83078270419418	0.258847651141301	-10.936095775692	7.74644188888289e-28	6.41700490947652e-25
PSMB7|5695	6010.79760596595	-0.793459128280028	0.0731198456558243	-10.8514880079869	1.96204813430487e-27	1.55144497019852e-24
GRM3|2913	20.3715899386456	3.02557642304085	0.280258185757596	10.7956754763901	3.60799592969931e-27	2.72889987795866e-24
ODZ2|57451	783.951113361317	-4.24659497073675	0.395147871023876	-10.7468501848012	6.13199704975674e-27	4.44467586156534e-24
C14orf34|645687	25.8295561538165	-3.85190743132019	0.361324485544774	-10.6605214576383	1.55721864455907e-26	1.08357502162998e-23
ACOT7|11332	2546.57449953034	-1.07084118515268	0.100558698091277	-10.6489165579757	1.76406188615706e-26	1.18029309890724e-23
TBC1D9|23158	2176.58897478003	1.09220847647409	0.102641872603671	10.6409640507185	1.92131036513134e-26	1.23789315228981e-23
SCN11A|11280	27.4615570170608	2.80277848891184	0.264336435455378	10.6030728759863	2.88347113737561e-26	1.79145942520665e-23
MT1M|4499	167.191537008049	-2.98033378895406	0.28431146741078	-10.4826365819709	1.03808620011667e-25	6.22708535766535e-23
SLAMF9|89886	31.7222420396343	-2.80021055916315	0.267307547442543	-10.4756135243994	1.11810225656361e-25	6.48350228506022e-23
ZNF827|152485	317.044086125188	1.34033093320038	0.128037919193586	10.4682342671773	1.2087662639189e-25	6.78312836359135e-23
