Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AR|367	27.9108249284001	5.8069987539893	0.194333258070851	29.8816518162432	3.40746219136268e-196	5.85299780610367e-192
PLIN1|5346	118.835821480696	3.9074409125952	0.304813536400562	12.8191187266052	1.2814874936049e-37	1.10060553388257e-33
PNMA5|114824	34.9604438172127	-4.34834085365047	0.361932530377751	-12.0142305227775	2.99141178483206e-33	1.71278267426868e-29
PLIN4|729359	312.890240626614	3.25671850372616	0.288820607425663	11.2759215235858	1.72562212377964e-29	7.41025280504073e-26
GPD1|2819	110.487635301754	2.95285904069835	0.263172714795969	11.2202324735207	3.244165049732e-29	1.11450046118493e-25
NHSL2|340527	41.4131135258226	1.72196262730875	0.156449140209974	11.0065330176801	3.55418878313816e-28	1.01750501213274e-24
CDH6|1004	169.15759851394	2.23039608894955	0.204391813749035	10.9123552848754	1.00615207149041e-27	2.46895344742726e-24
FAT3|120114	29.9284382427017	3.11431093209779	0.286674499876521	10.8635784956081	1.71879008190853e-27	3.69045715461785e-24
CIDEC|63924	41.9609719613581	3.06727332429982	0.287112772914188	10.6831656884055	1.22037657389433e-26	2.32915648997588e-23
WBSCR17|64409	30.3095177924943	3.00694046084626	0.281754756816689	10.672190577434	1.37349522373287e-26	2.35925274580596e-23
TUSC5|286753	26.115720535914	3.92562000715182	0.36981902232885	10.6149758939687	2.53859949840851e-26	3.96413850765117e-23
LPPR4|9890	420.56890052893	2.4309772087607	0.23013548152469	10.5632438451256	4.41148258260882e-26	6.31466969345598e-23
CST6|1474	58.9391558674879	3.81338976805107	0.370928271723054	10.2806662601827	8.61301200509597e-25	1.13804390162718e-21
FNDC1|84624	1051.53370644047	2.39245664904189	0.235466270927105	10.1605068089881	2.97525804373976e-24	3.40706716115453e-21
OGN|4969	130.435063445346	3.26403144903255	0.321201488017879	10.1619437356121	2.93172515555859e-24	3.40706716115453e-21
ITGA8|8516	69.7912771319691	2.79424193567388	0.275304575704648	10.1496385540341	3.32592923803736e-24	3.57059290761048e-21
PLN|5350	181.388500614287	2.59715769851529	0.258473209960517	10.048073063015	9.36812866854568e-24	9.46566741997701e-21
SHANK2|22941	68.2734168478096	3.13485450496223	0.313157061964098	10.0104863843742	1.3707694419865e-23	1.30809481694456e-20
ECM2|1842	220.21455205084	1.78598543683203	0.182155264809859	9.80474233723803	1.07420804079552e-22	9.71140606144458e-20
RNF165|494470	29.9605294149738	2.51283777544238	0.257727311906798	9.74998635903633	1.84493059235881e-22	1.58451863924736e-19
FLG2|388698	121.655312094823	4.17534274467981	0.430986877914913	9.68786512684528	3.39551830276295e-22	2.77737228031234e-19
NRXN1|9378	52.3327385618353	4.11968540030688	0.435261076743476	9.46486056398477	2.93952983194897e-21	2.29510472379034e-18
ZNF366|167465	46.6213913366657	1.45914471621388	0.155264443132087	9.39780342993632	5.5713993392891e-21	4.16086636743343e-18
SVEP1|79987	478.057194563095	1.87624012327066	0.200251556352591	9.36941593585966	7.29349991466465e-21	5.22001866809145e-18
KDR|3791	1336.87720806223	1.17082886659943	0.126191437068282	9.27819584117975	1.72372457059189e-20	1.18433667796228e-17
LTBP2|4053	3177.98261541014	1.43196815408545	0.154985307327573	9.2393800339982	2.47929563883553e-20	1.63795619954915e-17
ST6GAL2|84620	56.9432220383689	2.29322411246873	0.249244221960567	9.20071123185972	3.55588258533538e-20	2.26219982104836e-17
NDUFB1|4707	1725.11039403256	-0.853302173583831	0.0932793762135839	-9.14781174811896	5.80984309596655e-20	3.5641312449792e-17
ADAMTS12|81792	176.730989089632	1.76122868410303	0.195763480452611	8.99671726325573	2.32567516742671e-19	1.37752146037547e-16
EPPK1|83481	86.2942027813702	2.26900757433912	0.252785887326446	8.97600573488084	2.80774763949532e-19	1.60762270678704e-16
THBS4|7060	991.897539175533	2.36115495730466	0.26386182659841	8.94845225527173	3.60501317782527e-19	1.99752617275821e-16
TEK|7010	266.861654414743	1.5796245594907	0.176799008148821	8.93457817456218	4.08734571086848e-19	2.19401053986212e-16
DCN|1634	6609.67749256981	1.76359478120653	0.198084466296753	8.90324624730776	5.42366747158786e-19	2.69498675668506e-16
EDIL3|10085	318.936596470432	2.47018355666979	0.277490392059526	8.90187057770235	5.49132773382878e-19	2.69498675668506e-16
SGK269|79834	3240.39694981822	0.708985090648001	0.0796131904047226	8.90537217568842	5.320723231652e-19	2.69498675668506e-16
AVPR1A|552	54.9721484388823	1.71151641200471	0.192865499573883	8.87414501705142	7.04726861992901e-19	3.27444216424591e-16
KERA|11081	10.3405335763262	3.70714144012757	0.417750796855795	8.8740499552111	7.05328986884197e-19	3.27444216424591e-16
PCSK5|5125	83.8820041313891	1.88312520974936	0.212693887478479	8.85368748521228	8.46742621970404e-19	3.82749947831201e-16
RELN|5649	273.235221350457	2.63802064461271	0.29822040483387	8.84587574107238	9.08132677897816e-19	3.99974230980789e-16
KIAA1462|57608	896.768181118446	1.29798462157256	0.146803502450253	8.84164614541407	9.43185301467141e-19	4.05027348082527e-16
C14orf2|9556	2754.73852041403	-0.647503734685406	0.0732784209395752	-8.8362129858029	9.90179215043947e-19	4.1483678967829e-16
EBF2|64641	25.9421731419847	2.00486706628681	0.227365855795333	8.81780186067833	1.16728575847251e-18	4.77392082697199e-16
MYOCD|93649	8.03231846609219	2.54623108523282	0.289368211342967	8.79927713350296	1.37700246482354e-18	5.500644497273e-16
C10orf72|196740	447.361947222968	1.55913072017156	0.177452545578016	8.78618401946847	1.54726069702635e-18	6.04029477109582e-16
