Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AR|367	355.087024620724	7.45845764407014	0.224844215879034	33.1716678363778	2.75892100747856e-241	4.77651994024762e-237
DCX|1641	3286.73375698883	8.71900948185409	0.538354749255471	16.1956581490406	5.41156178543111e-59	4.68451845955844e-55
PPP1R12B|4660	30550.2884964663	4.4931056217088	0.299400694672358	15.0069979851774	6.60710407623219e-51	3.81295976239359e-47
SLFN13|146857	1760.07867634099	3.3978361263526	0.240934317742464	14.1027486585974	3.65260995927263e-45	1.58094090562218e-41
RAB9B|51209	185.638554530772	3.61162103185837	0.257246589189479	14.0395293217986	8.93037699756693e-45	3.09223233917752e-41
GLRA4|441509	67.0400057504955	6.65572539503367	0.483522216359949	13.7650870422031	4.13386069365719e-43	1.02242185984696e-39
SBSN|374897	721.521245376932	-6.38844612074355	0.463957194332043	-13.7694731298239	3.89039990136997e-43	1.02242185984696e-39
C4orf49|84709	187.688384160573	4.05263788509318	0.296492553520933	13.6685992176429	1.56376511705183e-42	3.38418318393979e-39
LOC401093|401093	2288.90231695768	3.85258319067166	0.282267240394352	13.6487081720474	2.05489025007911e-42	3.95292387773552e-39
PGR|5241	1046.87531622283	5.45498305991459	0.405746051385084	13.4443281488336	3.32411163901872e-41	5.7550344806331e-38
SLMAP|7871	6902.31351385998	2.65471884864171	0.199936790130953	13.2777906802593	3.11448259691759e-40	4.90191247276676e-37
CKMT2|1160	591.073897813848	4.98176217073153	0.377691296237734	13.1900369967642	1.001360900803e-39	1.44471343963353e-36
TCF23|150921	69.0303931074146	7.43614720835423	0.567176719744342	13.1108117619956	2.85525811725227e-39	3.80254490646066e-36
SVIL|6840	10985.0726410823	2.59125365323522	0.19867153292596	13.0429036061292	6.97492460867039e-39	8.62549069642218e-36
ENAM|10117	89.3916107694089	5.55890609316783	0.426869162333141	13.0225056848438	9.11306252643637e-39	1.05182967680129e-35
MOG|4340	99.0778543099044	7.72478702119947	0.59916776187584	12.8925277905726	4.95912618382087e-38	5.36608447628067e-35
CASQ2|845	3460.44857722656	5.44564207067151	0.423266142401991	12.8657634644908	7.01453894091396e-38	7.14368898141431e-35
ESR1|2099	1844.74164984481	4.28767676323267	0.335426009440461	12.7827796371102	2.04623494494055e-37	1.96813697787532e-34
ADRA1A|148	134.334181581055	5.67065122668398	0.446190693632316	12.7090307072986	5.26834002669838e-37	4.80056688853838e-34
ZAK|51776	9172.4032372957	2.15890351958414	0.170927831789055	12.6304973098148	1.43369270542545e-36	1.24107609045154e-33
RASL12|51285	5706.45854627227	3.63728620024068	0.289257291571078	12.5745704818193	2.91379607321121e-36	2.4022167340717e-33
CHRDL2|25884	5647.04958321077	5.46072130592303	0.434902594393861	12.5561939071296	3.6759438143746e-36	2.65173396909448e-33
LOC572558|572558	237.186508495496	5.5346739759627	0.440579789976681	12.5622511560406	3.40504861845699e-36	2.65173396909448e-33
MPP7|143098	713.27420951378	3.79534584721442	0.302246912765532	12.5571037681985	3.63392577561331e-36	2.65173396909448e-33
IL17B|27190	362.81431213559	4.75295219518762	0.37936625722243	12.5286635400493	5.20320877905071e-36	3.6033261436682e-33
FAM184A|79632	505.950344826652	2.95398361977165	0.235919718993434	12.5211391077227	5.72081691505382e-36	3.80940397116641e-33
TACR2|6865	468.448999629334	3.95146055021218	0.316164376111872	12.4981207522697	7.64368619925319e-36	4.90130145065446e-33
CSRP1|1465	60624.4518526699	3.11794195374805	0.249620192271108	12.4907441396476	8.38655326474096e-36	5.18558559544501e-33
IGSF9B|22997	299.854336640284	4.14202290733337	0.335378795260902	12.3502826232981	4.85406035982279e-35	2.89787403481421e-32
PHKG1|5260	255.620763830945	3.67440803491414	0.29810344619752	12.3259495379316	6.56654004308731e-35	3.78955025886568e-32
ITPR1|3708	5158.30827265001	2.7706090060204	0.226100065297802	12.2539062621285	1.60094720905103e-34	8.52151237531705e-32
LBR|3930	3941.40770853224	1.60291042564344	0.130814490799433	12.2533093684632	1.61277717123353e-34	8.52151237531705e-32
PGM5P2|595135	89.9541872695216	3.72425549716001	0.303953028892531	12.2527336237758	1.62427025001711e-34	8.52151237531705e-32
CCDC81|60494	204.517487874279	3.27686885826318	0.267817224195214	12.2354671851675	2.0094531413179e-34	1.02322535987167e-31
RBM24|221662	1144.29694602028	4.29380374521439	0.352840433526221	12.1692508488977	4.53223003370975e-34	2.2418999592462e-31
GPR21|2844	58.1099708110278	4.20443074752138	0.34618673134139	12.1449794774925	6.09978964596564e-34	2.93349050390564e-31
KBTBD12|166348	169.093486222118	4.73945086164482	0.393717827632524	12.0376841712852	2.25188737506897e-33	1.05370070606944e-30
TNS1|7145	27506.8352607022	2.24366477505555	0.186980504749807	11.9994583288655	3.57629264112252e-33	1.62937774988827e-30
CA3|761	1248.59187088044	5.40009344361252	0.450196979940884	11.9949570615103	3.7761292609126e-33	1.67631092036358e-30
C8orf84|157869	3212.9173803633	4.08758644829381	0.342646711942032	11.9294489216792	8.31219258846631e-33	3.59772475710293e-30
ADAM22|53616	509.655218491569	3.62223208062421	0.303767820182576	11.924344318128	8.83770897213314e-33	3.73188427889124e-30
CDKL1|8814	173.845378843335	2.53400469032803	0.212874183786128	11.9037670292322	1.13122958981842e-32	4.66308997345865e-30
SYNPO2|171024	23103.1440772958	3.89354132949143	0.32731406776213	11.8954292313552	1.2500864794556e-32	5.03319702763134e-30
LEFTY2|7044	646.389600297574	5.16904418078153	0.434628523263122	11.8930164591435	1.28673868230825e-32	5.06302427427336e-30
