Meth_ID	Gene	logE_M_pearson_cor	logE_M_pearson_p	logE_M_pearson_q	logE_M_spearman_cor	logE_M_spearman_p	logE_M_spearman_q
RPS16|6217	AR	-0.417962570117595	0.000114461684603424	0.0183642734926693	-0.436385244079142	5.19817488733412e-05	0.0113405491162456
RPS17|6218	AR	-0.290540502532162	0.00893762347445939	0.092554446628439	-0.292922566154983	0.00836789837270932	0.0888660691522179
RPS18|6222	AR	-0.421608135292915	9.82614359645819e-05	0.0178603976261158	-0.445110597113546	3.51938388902709e-05	0.0106064677779551
RPS19|6223	AR	-0.459120440110426	1.83926140426033e-05	0.00908882518299019	-0.463666671356523	1.48083075917507e-05	0.00861032719002522
RPS19BP1|91582	AR	-0.311139303560647	0.00496641682307074	0.0721809881346972	-0.298237740779714	0.00721014787714083	0.0828590613235668
RPS20|6224	AR	-0.262349542763096	0.018726355223397	0.131817821369767	-0.236572307744117	0.0346217458240253	0.171675655915746
RPS21|6227	AR	-0.475875546009661	8.14638886308999e-06	0.00733161655741955	-0.486620699824388	4.72247801953649e-06	0.00466703431343072
RPS23|6228	AR	-0.315930436276861	0.00430638578747221	0.067758088017212	-0.331469341420179	0.00266899586768112	0.0538726918045788
RPS24|6229	AR	-0.304476662671369	0.00603295936392566	0.0784336827040418	-0.317005481268809	0.00416946690660995	0.0654734659326943
RPS25|6230	AR	-0.382520965320837	0.000462296303605708	0.0267915994046207	-0.388642746343725	0.000367268430055432	0.0227711924240318
RPS2|6187	AR	-0.418051920955346	0.000114036729240383	0.0183642734926693	-0.433163213443796	5.98743644725901e-05	0.0119847256380388
RPS26|6231	AR	-0.136738276199278	0.226483818398649	0.458681944203104	-0.14238082822178	0.207712704891316	0.437125499393982
RPS26P11|441502	AR	-0.217402022617934	0.0527286692176583	0.214454332906078	-0.231222117884668	0.0390538532295639	0.181737010190832
RPS27|6232	AR	-0.111815670729705	0.323412065574406	0.548960389966518	-0.106726824986858	0.346057129585203	0.569309341461799
RPS27A|6233	AR	-0.269447836274195	0.0156503818538406	0.120369400902131	-0.282880178700292	0.0110063947949036	0.100371465335531
RPS27L|51065	AR	-0.101244429279711	0.371533458827659	0.591826189628465	-0.104092756146283	0.358158204145751	0.578504155480772
RPS28|6234	AR	-0.305985074403787	0.00577521068661533	0.076988895018111	-0.33177508155346	0.00264333540025436	0.0536972414508696
RPS29|6235	AR	-0.29433260035713	0.0080458827440014	0.0884767342356705	-0.315100485053751	0.00441480851757762	0.0667412687270123
RPS2P32|256355	AR	-0.0584519652283384	0.606537156909795	0.777746680361222	-0.0739891122540006	0.514234606812106	0.706357873307839
RPS3|6188	AR	-0.454962914216181	2.23649784140057e-05	0.00989852475965181	-0.457551868690903	1.9806793147893e-05	0.00946791075202827
RPS3A|6189	AR	-0.169339410385492	0.133188075504046	0.34509307519998	-0.205951257472436	0.0668332134525664	0.240131622460492
RPS4X|6191	AR	-0.381255273190624	0.000484553606811825	0.0271597879744741	-0.401389758054364	0.000224172843789241	0.0192326708871601
RPS4Y1|6192	AR	0.0698465382083106	0.538127692708102	0.725935267428188	0.00445689105285637	0.968701884608609	0.983883544307016
RPS5|6193	AR	-0.390688584364007	0.000339743975940859	0.0235630328576877	-0.402495126228533	0.000214576422684263	0.0189558490050629
RPS6|6194	AR	-0.277170570126172	0.0128086595760086	0.108427908926887	-0.255551714479329	0.0221444311946503	0.14018010027262
RPS6KA1|6195	AR	-0.121993807133006	0.281031429579722	0.510740144344805	-0.0735187428181837	0.516920061616222	0.708323824465972
RPS6KA2|6196	AR	0.278016800912653	0.0125263583256089	0.107780447662742	0.260537630498989	0.0195899526123909	0.132382872076811
RPS6KA3|6197	AR	0.103779009740695	0.359616769015332	0.58275155474818	0.104704236412845	0.355326020767558	0.575929721852951
RPS6KA4|8986	AR	-0.153965317969923	0.1726997776859	0.398846441441089	-0.160043200536705	0.156161666812234	0.375172354497395
RPS6KA5|9252	AR	0.231527998935572	0.038788312089301	0.184358154213441	0.22998713564268	0.04014140882219	0.184200840889521
RPS6KA6|27330	AR	0.274189622426017	0.0138475281687961	0.112782153288023	0.313593764452719	0.00461785678124891	0.0677387640193065
RPS6KB1|6198	AR	0.137527157198182	0.223790403412086	0.455197081742295	0.122484201086724	0.279087489816362	0.509667453108457
RPS6KB2|6199	AR	-0.301738920871597	0.00652682368941184	0.0809354930674202	-0.276012784937365	0.0132038287209665	0.109200911906194
