Meth_ID	Gene	logE_M_pearson_cor	logE_M_pearson_p	logE_M_pearson_q	logE_M_spearman_cor	logE_M_spearman_p	logE_M_spearman_q
ADCY4|196883	AR	-0.290499923416413	0.00135090654178118	0.0143126729411005	-0.294113824321341	0.00116768499970369	0.00849042982165296
ADCY5|111	AR	0.00560725574512022	0.951739287164842	0.973798066866377	-0.0623420156763954	0.500598511990506	0.646130660071658
ADCY6|112	AR	-0.0991997239811265	0.283105608979713	0.469647328830538	-0.130075348662488	0.158547084487081	0.286788183613578
ADCY7|113	AR	0.130198210691079	0.158150818830993	0.324059793249788	0.268052337363133	0.00320481816155732	0.0176217746933273
ADCY9|115	AR	0.0553612142040822	0.549837348875618	0.709467546936281	-0.0068626082934203	0.940952386481634	0.964883395613497
ADCYAP1|116	AR	0.124668311925108	0.176729901020914	0.348435088006743	0.155848676427249	0.0905465810378354	0.192010045263839
ADD1|118	AR	-0.0276081606311818	0.765667018395092	0.863154504047235	0.0254152163540925	0.783804008561347	0.864365757991135
ADD2|119	AR	-0.213719788331589	0.0196045155745652	0.0832392480606382	-0.162028252730031	0.0783204386656988	0.173203740978124
ADD3|120	AR	0.0796847461118033	0.388988269795853	0.573767023358542	0.241208898679505	0.00822614846801182	0.0343077229674045
ADH1A|124	AR	-0.0536828788152071	0.562017044060348	0.719140576498715	-0.0654295084132474	0.479581474106191	0.627281890992328
ADH1B|125	AR	-0.0520174102161675	0.574229130662771	0.727964520696518	-0.0153748133774546	0.868189308481135	0.9181101937188
ADH1C|126	AR	-0.166408347518205	0.0704862406403867	0.192157412129417	-0.174793088216217	0.057262036574746	0.138291986703497
ADH5|128	AR	-0.00312118594327901	0.973125302682296	0.985475735113442	0.0449354450430252	0.627492647814421	0.748268066884206
ADH6|130	AR	0.198618051753332	0.0303555689647683	0.110578520476662	0.0387754807502617	0.67544761712606	0.785793019923882
ADHFE1|137872	AR	0.0859322723657027	0.352766759310567	0.540457584890872	0.0632702491984431	0.494229648474284	0.640205608037428
ADI1|55256	AR	0.0826585347955939	0.37147649777309	0.558093708228936	0.00401687530181989	0.965417285441487	0.979875216958826
ADIPOR1|51094	AR	0.282279136396794	0.0018689291460561	0.0172988408923792	0.179598957939147	0.0506496792537623	0.126905460235993
ADIPOR2|79602	AR	0.0257815955012873	0.780765457203961	0.872559546624242	0.133370971687892	0.148172406558628	0.273102082676687
ADK|132	AR	-0.197571972737862	0.0312571258636828	0.112580594661115	-0.208941785699464	0.0225804872777315	0.0707784076952977
ADM|133	AR	0.0433338187674369	0.63982291911433	0.776655490633131	-0.000631988380819663	0.994557345161948	0.997242895209548
ADM2|79924	AR	-0.37906230567501	2.12624265233135e-05	0.00117185751392334	-0.395828248075068	8.35868818317586e-06	0.000355930483602143
ADNP2|22850	AR	0.089005904423447	0.335746607398692	0.523510507972272	0.206185316603459	0.024467635136508	0.0751347343937777
ADNP|23394	AR	0.227465587289804	0.0128511152301341	0.063154478563424	0.353110118198648	8.18275957388409e-05	0.00145128188668888
ADO|84890	AR	-0.131244040742404	0.154807639350277	0.319276603828216	-0.118999484496936	0.19739305104546	0.336038879534076
ADORA1|134	AR	-0.0602693733903811	0.514973026981655	0.682748350839591	-0.0258294008296579	0.780369228090143	0.861588733395447
ADORA2A|135	AR	-0.0380875775297814	0.680889148965629	0.807502936882207	0.0420718592723056	0.649608105564832	0.765628945817565
ADORA2B|136	AR	-0.115050297070362	0.212784585448779	0.393007759083377	-0.100575416445922	0.276449544990235	0.427353944597988
ADORA3|140	AR	-0.0464164025091815	0.616181908309072	0.758984004344392	-0.0882105816279649	0.340099815373998	0.495905625312655
ADPGK|83440	AR	-0.0964023006587075	0.296968619500006	0.484698460756308	0.0465921829452869	0.61484527740013	0.737814332880156
ADPRH|141	AR	0.26881560617826	0.00311563704471672	0.0244738063122595	0.142358060696497	0.122484602783957	0.238787818769968
ADPRHL1|113622	AR	-0.0682299463177537	0.460937300889928	0.637803330966436	-0.168119620965502	0.0676033145656783	0.155562094716616
ADPRHL2|54936	AR	-0.231810969439737	0.0111896303433111	0.0574471001065749	-0.246782536320519	0.00681719338774651	0.0299836007592074
ADRA1B|147	AR	-0.068683684985702	0.457954607007077	0.635026385064722	-0.0914440624296857	0.322623133453365	0.478085778422748
ADRA1D|146	AR	0.230409305045629	0.0117037121427889	0.0591477925495783	0.0905603549806967	0.327341044727339	0.483176118646679
ADRA2A|150	AR	0.233659347585171	0.0105420344288629	0.0551038685623603	0.247996525300624	0.00654033945728699	0.0291140604097069
ADRA2B|151	AR	-0.247914398708191	0.00655874892190036	0.0402669309695201	-0.261271851853661	0.00410363612337502	0.0210213512587058
ADRA2C|152	AR	-0.293827465523113	0.00118133021378227	0.0130983664594994	-0.291450189676756	0.00130034931654822	0.00916627596703877
ADRB1|153	AR	-0.114773285336934	0.213895445708551	0.39402305641079	-0.0774846319331498	0.402257739579517	0.557839599515239
ADRB2|154	AR	0.339270254861953	0.000160314877221878	0.00374141754840576	0.215815105660355	0.0184101000529395	0.0610249569821889
ADRBK1|156	AR	0.0222093754575003	0.810525655694846	0.890930558978548	0.116246585956756	0.208034510720592	0.349339412603455
ADRBK2|157	AR	0.171700398097605	0.0618804816210937	0.17668203662317	0.215458050077971	0.0186090779761616	0.0615212191005577
ADRM1|11047	AR	-0.210235758843853	0.0217385702267421	0.0892758757855525	-0.305743124639587	0.000721152046419912	0.00612852467374431
ADSL|158	AR	0.0737467942540424	0.425406222866459	0.607723175523513	0.0698436424701324	0.450378330889455	0.602641467667029
ADSS|159	AR	0.248942070346975	0.00633166745991131	0.039546627324363	0.30590379965166	0.000716266288873109	0.00609312499131876
ADSSL1|122622	AR	-0.132952055600078	0.149462013924951	0.312016937151162	-0.211948193703137	0.0206659459893252	0.0665020551805596
AEBP1|165	AR	-0.0534332445760071	0.563839575446692	0.72050189687773	0.0886818949967117	0.337515784023796	0.493370804810594
AEBP2|121536	AR	0.000450984810568112	0.996116124983345	0.998062701173577	0.0914383640927161	0.322653414619834	0.478088779697661
AEN|64782	AR	0.0459698161672621	0.619583389083464	0.761839293436376	0.028860802724098	0.755362828850877	0.843279167600742
AES|166	AR	-0.117205858326376	0.204280754940543	0.382941543717481	-0.154780024407636	0.0928069249500283	0.195455958445915
