Meth_ID	Gene	logE_M_pearson_cor	logE_M_pearson_p	logE_M_pearson_q	logE_M_spearman_cor	logE_M_spearman_p	logE_M_spearman_q
NUDT18|79873	AR	0.322873899520041	0.00393715943605271	0.0242937207621981	0.319754284189566	0.0043209519614749	0.0241472894462867
SHC3|53358	AR	-0.00780715343361914	0.945914029098516	0.971904654276475	-0.0363850014413146	0.751804980365048	0.848815472402345
FAM49B|51571	AR	-0.0726913628299119	0.527082919815691	0.68936098504175	-0.0331256966764426	0.773412671600522	0.863173743382426
BAT2L2|23215	AR	0.158710546362247	0.165174393407163	0.323700838830648	0.116320401958779	0.310498964426433	0.480306345106135
SIRT1|23411	AR	0.258432677019668	0.0223408001399894	0.0812424810144876	0.253223884203112	0.0252929544509054	0.0842244931581079
ATG4A|115201	AR	0.292946353767367	0.00924574207404717	0.0440868713039699	0.341034881059042	0.00224708613732622	0.0152105364448915
ESPN|83715	AR	-0.215388879029159	0.0582456286365019	0.159064148030584	-0.282328046376215	0.0122669645178232	0.0499133216697189
ZNF205|7755	AR	0.0991401798340672	0.38782074284715	0.567145169446286	0.0344065907669176	0.764899369236052	0.85777088324363
COL5A1|1289	AR	0.0331656348956429	0.773146817456537	0.866055550246525	0.0108051659909376	0.925196016926522	0.959610284111253
DDHD1|80821	AR	0.325318987051557	0.00365787911896876	0.0230381414443991	0.338079947167154	0.00246740095760977	0.0162512217517438
CCDC73|493860	AR	-0.177123891069574	0.120816922953017	0.261580648473102	-0.202279809337389	0.0757241612246757	0.181911806000611
MRPL4|51073	AR	-0.0833722929740149	0.468022108196163	0.640098052385743	-0.135254806682335	0.237727179401587	0.400895489757016
THNSL1|79896	AR	0.335282348089714	0.00269363439874323	0.0186163403106967	0.410659718254168	0.000188124795184012	0.00260258139397487
XYLT2|64132	AR	0.184636500583083	0.105601219188573	0.239074989417366	0.149065635043992	0.19272918783003	0.347840573376998
MBD1|4152	AR	-0.126389084693556	0.270181298961706	0.449547516417609	-0.0957119574338101	0.404521282846204	0.57386405383613
CHID1|66005	AR	-0.159947583409851	0.161862206479999	0.319267308999895	-0.124398912212567	0.277857398516874	0.445683488445109
CMC1|152100	AR	-0.0580322342779212	0.6137852429436	0.755976111585192	-0.0823450032619225	0.473541715397452	0.636589525987217
C14orf49|161176	AR	0.458049015436056	2.4778425250113e-05	0.000732759412396461	0.476188230783716	1.04972440085205e-05	0.000335017983535297
DDX1|1653	AR	-0.223418698683736	0.0492692576367572	0.141182193791861	-0.290268355869226	0.00993877955222024	0.0428756183198966
PORCN|64840	AR	-0.0876037297616429	0.445659169185196	0.62010608907518	0.0170194046476975	0.882425473686844	0.934247609499498
ELOVL6|79071	AR	0.0720445858138478	0.530775216540232	0.69200237302716	0.00391877498967104	0.972836459427265	0.986051519815686
PPP1R8|5511	AR	-0.0782642438386084	0.495809968109757	0.663977503616531	-0.0697009299133723	0.544261454730434	0.697397190800636
PHF12|57649	AR	0.130948876435099	0.253135765410961	0.429632385333662	0.174379145980507	0.126777123088097	0.261287326446401
LOC100133669|100133669	AR	0.193671741352921	0.0893241411477729	0.212712349716113	0.215889088809654	0.0576500566321138	0.150933392257924
FBXO2|26232	AR	0.276200052005454	0.014374429008616	0.0596633201987803	0.31166309181607	0.00547556799586962	0.0285413096343566
RUVBL2|10856	AR	-0.302431247470114	0.00711932275419163	0.0365420779711167	-0.33232226481987	0.00295306907054159	0.0183839159696449
NUP62CL|54830	AR	0.149872126267901	0.190305630496121	0.35559258542738	0.206718551235074	0.0693886543656204	0.171682060548158
SRPRB|58477	AR	-0.137025499664542	0.231583261761661	0.405390184621776	-0.0870120233143463	0.448749943868443	0.614695125389061
POC5|134359	AR	0.0166876791431722	0.88470126339903	0.936410997714728	0.00120480137222896	0.991647317427304	0.995751110118156
P2RY6|5031	AR	-0.0530967493893763	0.6443017375123	0.778387723840967	-0.0496631807752485	0.665887869812591	0.789453380961441
ZBTB8B|728116	AR	-0.0390611759947862	0.734203820484678	0.840489582828498	-0.0545725024377041	0.63511224100371	0.768015005121308
TROAP|10024	AR	-0.271797575597877	0.0160753586089584	0.0646262296584142	-0.340248589637166	0.00230391575830655	0.0154911181796523
RPL27A|6157	AR	-0.541201390469315	3.12239305978889e-07	4.65959342079792e-05	-0.561374028860157	8.96042762531671e-08	1.44415212037229e-05
AMFR|267	AR	0.195077704468086	0.0869797844152652	0.209078008106506	0.201518882154928	0.0768553012990397	0.184047632742998
TMED3|23423	AR	0.0544636960610662	0.635787921171473	0.772134272136284	-0.01591606023313	0.889998501410298	0.938197779268086
HIST1H4H|8365	AR	-0.0508955886985536	0.658107553650851	0.788875924445791	-0.0721993074957839	0.529890777821864	0.685468309347057
C10orf76|79591	AR	-0.189614799551886	0.0963691565840854	0.223898183172222	-0.219438717301871	0.0535648263926779	0.143177867724447
PHLDA1|22822	AR	0.195987061781157	0.0854895941922619	0.20675807166817	0.228328883216949	0.0443642191102572	0.125246691643062
FAM8A1|51439	AR	0.104486727267488	0.362612473619626	0.54364885928628	0.0784642746313745	0.4947058068937	0.655419111360934
WFIKKN1|117166	AR	-0.0342969987856229	0.765626686393009	0.861884843514432	-0.0213186432285988	0.853023254125896	0.916117530935368
SGPP2|130367	AR	0.36367269122748	0.00106468703502513	0.00976084240244597	0.35649663904361	0.00135713398588246	0.0106076277645333
MORF4L1|10933	AR	-0.165471748780921	0.147669098342845	0.300086099860249	-0.197359146890811	0.0832794819954475	0.195373422317413
